0.011609977,0
0.017414966,0
0.023219955,0
0.029024943,0
0.034829932,0
0.040634921,0
0.046439909,0
0.052244898,0
0.058049887,0
0.063854875,0
0.069659864,0.01,0.01
225.518004535,0.965021,0.965021
225.523809524,0.965021,0.965021
225.529614512,0.965021,0.965021
225.535419501,0.987509,0.987509
225.541224490,0.987509,0.987509
225.547029478,0.987509,0.987509
225.552834467,0.987509,0.987509
225.558639456,0.999997,0.999997
225.564444444,0.999997,0.999997
225.570249433,0.999997,0.999997
225.576054422,0.999997,0.999997
225.581859410,0.999997,0.999997
225.587664399,0.999997,0.999997
225.593469388,0.999997,0.999997
225.599274376,0.999997,0.999997
225.605079365,0.999997,0.999997
225.610884354,0.999997,0.999997
225.616689342,0.999997,0.999997
225.622494331,0.999997,0.999997
225.628299320,0.999997,0.999997
225.634104308,0.999997,0.999997
225.639909297,0.999997,0.999997
225.645714286,0.999997,0.999997
225.651519274,0.999997,0.999997
225.657324263,0.999997,0.999997
225.663129252,0.999997,0.999997
225.668934240,0.999997,0.999997
225.674739229,0.999997,0.999997
225.680544218,0.999997,0.999997
225.686349206,0.999997,0.999997
225.692154195,0.999997,0.999997
225.697959184,0.987509,0.987509
225.703764172,0.999997,0.999997
225.709569161,0.999997,0.999997
225.715374150,0.999997,0.999997
225.721179138,0.999997,0.999997
225.726984127,0.999997,0.999997
225.732789116,0.987509,0.987509
225.738594104,0.965021,0.965021
225.744399093,0.965021,0.965021
225.750204082,0.965021,0.965021
225.756009070,0.965021,0.965021
225.761814059,0.987509,0.987509
225.767619048,0.965021,0.965021
225.773424036,0.857565,0.857565
225.779229025,0.857565,0.857565
225.785034014,0.857565,0.857565
225.790839002,0.934682,0.934682
225.796643991,0.898337,0.898337
225.802448980,0.813707,0.813707
225.808253968,0.857565,0.857565
225.814058957,0.857565,0.857565
225.819863946,0.898337,0.898337
225.825668934,0.965021,0.965021
225.831473923,0.934682,0.934682
225.837278912,0.898337,0.898337
225.843083900,0.934682,0.934682
225.848888889,0.898337,0.898337
225.854693878,0.934682,0.934682
225.860498866,0.965021,0.965021
225.866303855,0.965021,0.965021
225.872108844,0.898337,0.898337
225.877913832,0.898337,0.898337
225.883718821,0.898337,0.898337
225.889523810,0.898337,0.898337
225.895328798,0.934682,0.934682
225.901133787,0.934682,0.934682
225.906938776,0.898337,0.898337
225.912743764,0.431642,0.214031,0.645674
225.918548753,0.813707,0.813707
225.924353741,0.721067,0.721067
225.930158730,0.767893,0.767893
225.935963719,0.813707,0.813707
225.941768707,0.767893,0.767893
225.947573696,0.857565,0.857565
225.953378685,0.857565,0.857565
225.959183673,0.767893,0.767893
225.964988662,0.898337,0.898337
225.970793651,0.813707,0.813707
225.976598639,0.813707,0.813707
225.982403628,0.898337,0.898337
225.988208617,0.813707,0.813707
225.994013605,0.898337,0.898337
225.999818594,0.857565,0.857565
226.005623583,0.674015,0.674015
226.011428571,0.537298,0.537298
226.017233560,0.581667,0.581667
226.023038549,0.537298,0.537298
226.028843537,0.537298,0.537298
226.034648526,0.254555,0.254555
226.040453515,0.164797,0.164797
226.046258503,0.116559,0.116559
226.052063492,0.0814503,0.0814503
226.057868481,0.0721671,0.0721671
226.063673469,0.0721671,0.0721671
226.069478458,0.0352638,0.0352638
226.075283447,1.99924e-6,0.0151727,0.0151747
226.081088435,0.0395921,0.0395921
226.086893424,0.0190862,0.0190862
226.092698413,0.0107435,0.0107435
226.098503401,0.0102059,0.0102059
226.104308390,0.0100644,0.0100644
226.110113379,0.0100238,0.0100238
226.115918367,0.0100238,0.0100238
226.121723356,0.022965,0.022965
226.127528345,0.056634,0.056634
226.133333333,0.147076,0.147076
226.139138322,0.254555,0.254555
226.144943311,0.0395921,0.0395921
226.150748299,0.014253,0.014253
226.156553288,2.36225e-5,0.0114634,0.011487
226.162358277,0.0122978,0.0122978
226.168163265,0.184304,0.184304
226.173968254,1.99987e-6,0.414985,2.3997e-5,0.415011
226.179773243,0.184304,0.184304
226.185578231,0.000457051,0.116102,0.116559
226.191383220,0.0254004,0.0254004
226.197188209,0.0100337,0.0100337
226.202993197,0.0100035,1.02041e-6,0.0100045
226.208798186,0.0100168,0.0100168
226.214603175,0
226.220408163,0.01,0.01
226.226213152,0
226.232018141,0.01,0.01
226.237823129,0.0100465,0.0100465
226.243628118,0.01,0.01
226.249433107,0.01,0.01
226.255238095,1.12069e-6,5.60345e-7,5.60345e-7,2.63362e-5,0.0100358,0.0100644
226.261043084,2.5e-6,1e-6,2.5e-6,2.5e-6,1.5e-6,6e-6,1.5e-6,5e-7,8.5e-6,1e-6,2.5e-6,2.5e-6,0.0100319,0.0100644
226.266848073,5.45283e-6,3.20755e-7,9.62264e-7,6.41509e-7,3.84906e-6,0.0100106,3.08651e-7,3.49804e-6,0.0100257
226.272653061,1.48421e-6,2.47368e-6,1.48421e-6,8.41053e-6,3.95789e-6,0.0100228,2.93717e-6,0.0100436
226.278458050,2.18214e-5,0.0100296,1.72449e-6,6.46684e-7,2.15561e-7,6.46684e-7,2.15561e-7,4.31123e-7,4.31123e-7,1.72449e-6,0.0100575
226.284263039,2.31904e-5,3.56775e-7,1.78388e-6,1.78388e-6,4.2813e-6,0.0100728,8.27376e-6,6.36443e-7,3.05493e-6,3.05493e-6,2.16391e-6,8.27376e-6,3.05493e-6,3.05493e-6,1.52746e-6,2.54577e-7,1.27289e-7,3.05493e-6,0.0101407
226.290068027,5.99027e-5,3.81546e-7,3.81546e-7,1.29726e-5,0.0101718,4.94963e-6,2.91155e-7,1.28108e-5,6.84214e-6,9.46253e-6,3.02801e-5,2.91155e-7,1.74693e-6,1.74693e-6,1.16462e-6,1.16462e-6,1.45577e-7,1.16462e-6,4.94963e-6,7.27887e-7,2.47482e-6,0.0103257
226.295873016,1.0519e-5,2.2381e-7,3.80476e-6,1.11905e-6,2.68571e-6,3.80476e-6,1.79048e-6,0.0100101,6.01089e-7,1.20218e-6,1.00181e-7,5.00907e-8,8.51542e-7,0.0100369
226.301678005,0.0102267,8.4672e-6,5.6448e-6,3.528e-6,1.69344e-5,2.1168e-6,0.0102634
226.307482993,0.010002,0.010002
226.313287982,0.01,0.01
226.319092971,0.0100057,1.58678e-6,0.0100073
226.324897959,2.09524e-6,3.49206e-6,1.1873e-5,0.0100606,5.85336e-6,4.8778e-7,0.0100844
226.330702948,1.46423e-5,0.0100499,1.6321e-5,6.30582e-6,0.0100872
226.336507937,0.0100499,3.96976e-6,1.55482e-5,1.65407e-6,3.30813e-7,0.0100714
226.342312925,6.91525e-6,6.91525e-6,5.76271e-7,0.0100193,0.0100337
226.348117914,1.92308e-6,0.0100019,4.43787e-7,0.0100042
226.353922902,8.09524e-7,8.09524e-7,1.61905e-6,0.0100136,0.0100168
226.359727891,8.46674e-7,7.45073e-5,3.97937e-5,0.0106283,0.0107435
226.365532880,1.60279e-5,0.0101189,1.82581e-5,2.79104e-6,9.30347e-7,1.16293e-7,1.02338e-5,1.02338e-5,3.17481e-5,0.0102093
226.371337868,1.31402e-6,0.000986828,0.012275,2.15831e-6,5.17994e-6,1.29498e-6,8.63323e-7,5.0936e-5,1.46765e-5,6.77708e-5,0.013406
226.377142857,4.10172e-6,0.000483183,0.0123201,6.72964e-7,1.34593e-6,1.14404e-5,5.38371e-6,3.36482e-6,0.0128296
226.382947846,3.05285e-6,6.10569e-7,0.000581262,0.0109021,0.011487
226.388752834,1.75281e-5,0.0100468,0.0100644
226.394557823,3e-6,1.8e-6,0.0100071,0.0100119
226.400362812,1.54521e-5,0.0100298,8.29049e-7,0.0100461
226.406167800,0.0102778,0.000102798,7.53099e-7,4.5186e-6,7.53099e-7,0.0103866
226.411972789,2.08333e-6,0.010002,3.47222e-7,0.0100045
226.417777778,0.010002,0.010002
226.423582766,0.01,0.01
226.429387755,0.01,0.01
226.435192744,0.01,0.01
226.440997732,0
226.446802721,0.01,0.01
226.452607710,0.01,0.01
226.458412698,0.01,0.01
226.464217687,0.01,0.01
226.470022676,0
226.475827664,0
226.481632653,0
226.487437642,0
226.493242630,0
226.499047619,0
226.504852608,0
226.510657596,0
226.516462585,0
226.522267574,0
226.528072562,0
226.533877551,0
226.539682540,0.0100119,0.0100119
226.545487528,1.9403e-6,0.0100624,0.0100644
226.551292517,0.0100238,0.0100238
226.557097506,4.13553e-6,0.000129856,2.81216e-5,2.48132e-6,0.0107779,0.0109425
226.562902494,0.0100489,1.5629e-5,3.55204e-7,1.15441e-5,1.77602e-7,5.32806e-7,5.32806e-7,0.0100777
226.568707483,0.01038,8.41871e-6,8.41871e-6,3.5078e-6,7.01559e-7,3.29733e-5,8.41871e-6,0.0104424
226.574512472,0.01014,1.11619e-5,3.72063e-6,3.02302e-5,0.0101851
226.580317460,6.66667e-7,0.0100013,0.010002
226.586122449,0.0100049,0.0100049
226.591927438,0.0100644,0.0100644
226.597732426,0.0101478,2.43461e-5,1.76121e-5,0.0101897
226.603537415,3.07692e-6,0.0100048,0.0100079
226.609342404,0.010001,0.010001
226.615147392,0.01,0.01
226.620952381,0.0100049,1.89349e-6,0.0100067
226.626757370,1.29524e-5,1.07937e-6,0.010018,8.73772e-7,0.0100329
226.632562358,8.84486e-5,0.0101138,3.074e-6,2.16988e-6,8.49871e-6,8.49871e-6,1.44659e-6,5.42471e-7,5.42471e-7,4.33977e-6,0.0102313
226.638367347,0.000167948,9.46185e-7,0.0102735,6.11019e-5,3.80488e-6,1.11908e-6,6.71449e-7,2.23816e-7,0.0105093
226.644172336,0.0111263,2.16293e-5,3.06415e-5,9.01222e-7,1.80244e-6,2.70367e-6,0.011184
226.649977324,0.0104514,2.96117e-6,0.0104544
226.655782313,0.0102703,0.0102703
226.661587302,0.0104544,0.0104544
226.667392290,0.0100644,0.0100644
226.673197279,0.0100168,0.0100168
226.679002268,0.0100644,0.0100644
226.684807256,0.0100871,0.0100871
226.690612245,0.0100119,0.0100119
226.696417234,0.0100337,0.0100337
226.702222222,0.010002,0.010002
226.708027211,0.01,0.01
226.713832200,0
226.719637188,0
226.725442177,0
226.731247166,0
226.737052154,0
226.742857143,0.01,0.01
226.748662132,8.94685e-5,0.0101165,0.0102059
226.754467120,0.01,0.01
226.760272109,0.01,0.01
226.766077098,0.0100465,0.0100465
226.771882086,0.01,0.01
226.777687075,0.01,0.01
226.783492063,0.0190862,0.0190862
226.789297052,0.0109425,0.0109425
226.795102041,0.0104176,2.53831e-6,2.53831e-6,2.87676e-5,0.0104515
226.800907029,0
226.806712018,0
226.812517007,0
226.818321995,0
226.824126984,0
226.829931973,0
226.835736961,0
226.841541950,0
226.847346939,0.103424,0.000117706,0.103542
226.853151927,0.0282209,4.99674e-6,9.99348e-7,0.0282269
226.858956916,0.0190842,9.99564e-7,9.99564e-7,0.0190862
226.864761905,0.011487,0.011487
226.870566893,0.01,0.01
226.876371882,0.01,0.01
226.882176871,1.9403e-6,0.0100624,0.0100644
226.887981859,2.73256e-6,0.0100253,1.01549e-5,0.0100382
226.893786848,2.79522e-6,1.58396e-5,0.0102516,0.0102703
226.899591837,1.41927e-5,0.0102252,1.39399e-6,2.36978e-5,6.96995e-7,0.0102652
226.905396825,2.18182e-6,0.0100057,0.0100079
226.911201814,0.0100119,0.0100119
226.917006803,0.0100465,0.0100465
226.922811791,0.010002,0.010002
226.928616780,0.01,0.01
226.934421769,0.010112,4.60176e-6,0.0101166
226.940226757,0.0101844,1.92913e-5,0.0102037
226.946031746,4.16848e-5,6.41304e-7,0.0100745,0.0101168
226.951836735,0.0101297,4.71647e-5,3.99701e-7,7.99401e-7,0.0101781
226.957641723,0.0108488,6.17088e-6,0.000236036,1.02848e-6,0.011092
226.963446712,0.0113995,7.80371e-5,4.43393e-6,0.0114819
226.969251701,0.013458,4.93799e-6,1.67892e-5,0.0134797
226.975056689,0.0101992,9.35944e-7,4.67972e-6,9.35944e-7,0.0102057
226.980861678,0.0100168,0.0100168
226.986666667,0.0100238,0.0100238
226.992471655,0.01,0.01
226.998276644,0.01,0.01
227.004081633,0.01,0.01
227.009886621,1.25e-6,0.0100031,3.90625e-7,0.0100047
227.015691610,2.95429e-5,0.0100544,1.97551e-6,0.010086
227.021496599,0.000101022,0.0108056,2.1988e-6,3.66466e-6,2.49197e-5,0.0109374
227.027301587,0.0100852,1.9121e-6,0.0100871
227.033106576,0.01,0.01
227.038911565,0.01,0.01
227.044716553,0
227.050521542,0.01,0.01
227.056326531,0.01,0.01
227.062131519,0.01,0.01
227.067936508,0.01,0.01
227.073741497,0
227.079546485,0.010003,0.010003
227.085351474,0
227.091156463,0
227.096961451,0
227.102766440,0
227.108571429,0
227.114376417,0
227.120181406,0
227.125986395,0
227.131791383,0
227.137596372,0
227.143401361,0
227.149206349,0
227.155011338,0.0100337,0.0100337
227.160816327,0.0107435,0.0107435
227.166621315,0.0100049,0.0100049
227.172426304,8.16025e-5,4.6365e-6,9.27301e-7,0.0110998,0.011187
227.178231293,1.40476e-6,0.0100544,4.38524e-7,3.72745e-6,5.26228e-6,1.9295e-5,0.0100845
227.184036281,4.02761e-5,0.0100393,7.89728e-7,1.03323e-5,4.27769e-6,1.11878e-6,3.0931e-6,0.0100992
227.189841270,0.0101417,2.49956e-6,8.33187e-7,2.49956e-6,8.33187e-7,4.16594e-6,1.66637e-6,0.0101542
227.195646259,0.0100871,0.0100871
227.201451247,0.0100079,0.0100079
227.207256236,0.0100119,0.0100119
227.213061224,0.0101168,0.0101168
227.218866213,8e-7,0.0100063,6.4e-7,0.0100078
227.224671202,0.010003,0.010003
227.230476190,0.010011,8.52071e-7,0.0100118
227.236281179,0.01,0.01
227.242086168,2.66667e-6,0.0100211,0.0100238
227.247891156,2.59866e-5,8.85906e-7,0.0100254,8.72033e-8,2.6161e-7,5.66821e-6,8.72033e-8,1.74407e-7,4.36016e-7,2.96491e-6,6.97626e-7,0.0100626
227.253696145,3.96478e-5,6.09966e-7,0.0102134,1.86029e-6,7.44116e-7,3.27411e-5,1.74867e-5,1.86029e-6,7.44116e-7,4.4647e-6,0.0103135
227.259501134,0.0130032,1.50468e-6,0.000104325,0.000753345,1.00312e-6,8.52654e-6,1.70531e-5,1.50468e-6,5.01561e-7,0.0138909
227.265306122,0.0120707,1.62742e-6,7.16066e-5,0.000127753,4.06856e-6,0.0122757
227.271111111,0.011187,0.011187
227.276916100,0.0122978,0.0122978
227.282721088,0.0100465,0.0100465
227.288526077,0.0100465,0.0100465
227.294331066,0.0100119,0.0100119
227.300136054,0.010001,0.010001
227.305941043,0.0100238,0.0100238
227.311746032,0.0100079,0.0100079
227.317551020,0.0100049,0.0100049
227.323356009,0.01,0.01
227.329160998,0
227.334965986,0
227.340770975,0
227.346575964,0
227.352380952,0
227.358185941,0
227.363990930,0
227.369795918,0.01,0.01
227.375600907,0.01,0.01
227.381405896,0.01,0.01
227.387210884,0.0100049,0.0100049
227.393015873,0
227.398820862,0.0100022,5.625e-7,0.0100028
227.404625850,0.0104544,0.0104544
227.410430839,0.0208742,0.0208742
227.416235828,0.0100119,0.0100119
227.422040816,0.01,0.01
227.427845805,0.01,0.01
227.433650794,0
227.439455782,0
227.445260771,0
227.451065760,0
227.456870748,0
227.462675737,0
227.468480726,0.0395901,1.99973e-6,0.0395921
227.474285714,0.0190842,1.99913e-6,0.0190862
227.480090703,0.0128194,1.97921e-6,1.18752e-5,9.89603e-7,0.0128343
227.485895692,0.0104544,0.0104544
227.491700680,0.01,0.01
227.497505669,0.010003,0.010003
227.503310658,6.68852e-6,1.67213e-6,6.68852e-6,0.0100186,0.0100337
227.509115646,2.73256e-6,1.85814e-5,0.0100252,0.0100465
227.514920635,7.48776e-7,7.48776e-7,2.54584e-5,0.0103393,5.60666e-7,3.64433e-5,2.80333e-6,2.63513e-5,0.0104324
227.520725624,1.44479e-6,7.56104e-5,0.0100741,1.85547e-6,2.31934e-7,0.0101532
227.526530612,0.0100049,0.0100049
227.532335601,0.0100337,0.0100337
227.538140590,0.01,0.01
227.543945578,0.010002,0.010002
227.549750567,0.01,0.01
227.555555556,0.0101443,1.03564e-5,0.0101546
227.561360544,4.44444e-6,4.44444e-6,0.0100773,7.90123e-7,0.010087
227.567165533,0.0100042,5.68889e-7,1.42222e-6,0.0100062
227.572970522,0.000143136,0.0103113,0.0104544
227.578775510,0.0107701,2.01018e-6,0.000139373,0.0109115
227.584580499,0.0101982,7.41838e-6,0.0102056
227.590385488,0.0114147,9.05995e-7,3.08038e-5,2.17439e-5,1.54019e-5,0.0114835
227.596190476,0.0101158,9.83264e-7,0.0101168
227.601995465,0.0100049,0.0100049
227.607800454,0.010003,0.010003
227.613605442,0.01,0.01
227.619410431,0.01,0.01
227.625215420,0.01,0.01
227.631020408,0.01,0.01
227.636825397,0.01,0.01
227.642630385,0.000131155,0.0102203,0.0103515
227.648435374,0.0190862,0.0190862
227.654240363,0.01,0.01
227.660045351,0.010001,0.010001
227.665850340,1.19985e-5,0.10353,0.103542
227.671655329,0.00625758,0.531038,1.95327e-6,0.537298
227.677460317,2.39992e-5,0.721043,0.721067
227.683265306,0.581667,0.581667
227.689070295,0.767893,0.767893
227.694875283,0.857565,0.857565
227.700680272,0.767893,0.767893
227.706485261,0.898337,0.898337
227.712290249,0.898337,0.898337
227.718095238,0.934682,0.934682
227.723900227,0.987509,0.987509
227.729705215,0.965021,0.965021
227.735510204,0.987509,0.987509
227.741315193,0.987509,0.987509
227.747120181,0.987509,0.987509
227.752925170,0.999997,0.999997
227.758730159,0.999997,0.999997
227.764535147,0.987509,0.987509
227.770340136,0.987509,0.987509
227.776145125,0.987509,0.987509
227.781950113,0.987509,0.987509
227.787755102,0.987509,0.987509
227.793560091,0.987509,0.987509
227.799365079,0.987509,0.987509
227.805170068,0.987509,0.987509
227.810975057,0.999997,0.999997
227.816780045,0.999997,0.999997
227.822585034,0.999997,0.999997
227.828390023,0.999997,0.999997
227.834195011,0.999997,0.999997
227.840000000,0.987509,0.987509
227.845804989,0.999997,0.999997
227.851609977,0.999997,0.999997
227.857414966,0.999997,0.999997
227.863219955,0.999997,0.999997
227.869024943,0.999997,0.999997
227.874829932,0.999997,0.999997
227.880634921,0.999997,0.999997
227.886439909,0.999997,0.999997
227.892244898,0.999997,0.999997
227.898049887,0.999997,0.999997
227.903854875,0.999997,0.999997
227.909659864,0.999997,0.999997
227.915464853,0.999997,0.999997
227.921269841,0.999997,0.999997
227.927074830,0.999997,0.999997
227.932879819,0.999997,0.999997
227.938684807,0.999997,0.999997
227.944489796,0.999997,0.999997
227.950294785,0.999997,0.999997
227.956099773,0.999997,0.999997
227.961904762,0.999997,0.999997
227.967709751,0.999997,0.999997
227.973514739,0.987509,0.987509
227.979319728,0.987509,0.987509
227.985124717,0.965021,0.965021
227.990929705,0.965021,0.965021
227.996734694,0.965021,0.965021
228.002539683,0.965021,0.965021
228.008344671,0.965021,0.965021
228.014149660,0.987509,0.987509
228.019954649,0.987509,0.987509
228.025759637,0.987509,0.987509
228.031564626,0.999997,0.999997
228.037369615,0.999997,0.999997
228.043174603,0.999997,0.999997
228.048979592,0.999997,0.999997
228.054784580,0.999997,0.999997
228.060589569,0.999997,0.999997
228.066394558,0.999997,0.999997
228.072199546,0.999997,0.999997
228.078004535,0.999997,0.999997
228.083809524,0.999997,0.999997
228.089614512,0.999997,0.999997
228.095419501,0.999997,0.999997
228.101224490,0.999997,0.999997
228.107029478,0.999997,0.999997
228.112834467,0.999997,0.999997
228.118639456,0.999997,0.999997
228.124444444,0.999997,0.999997
228.130249433,0.999997,0.999997
228.136054422,0.999997,0.999997
228.141859410,0.999997,0.999997
228.147664399,0.987509,0.987509
228.153469388,0.999997,0.999997
228.159274376,0.999997,0.999997
228.165079365,0.987509,0.987509
228.170884354,0.999997,0.999997
228.176689342,0.999997,0.999997
228.182494331,0.987509,0.987509
228.188299320,0.999997,0.999997
228.194104308,0.999997,0.999997
228.199909297,0.999997,0.999997
228.205714286,0.999997,0.999997
228.211519274,0.987509,0.987509
228.217324263,0.987509,0.987509
228.223129252,0.987509,0.987509
228.228934240,0.965021,0.965021
228.234739229,0.987509,0.987509
228.240544218,0.965021,0.965021
228.246349206,0.898337,0.898337
228.252154195,0.857565,0.857565
228.257959184,0.813707,0.813707
228.263764172,0.857565,0.857565
228.269569161,0.898337,0.898337
228.275374150,0.813707,0.813707
228.281179138,0.857565,0.857565
228.286984127,0.898337,0.898337
228.292789116,0.857565,0.857565
228.298594104,0.965021,0.965021
228.304399093,0.934682,0.934682
228.310204082,0.857565,0.857565
228.316009070,0.898337,0.898337
228.321814059,0.898337,0.898337
228.327619048,0.898337,0.898337
228.333424036,0.965021,0.965021
228.339229025,0.965021,0.965021
228.345034014,0.965021,0.965021
228.350839002,0.934682,0.934682
228.356643991,0.898337,0.898337
228.362448980,0.898337,0.898337
228.368253968,0.898337,0.898337
228.374058957,0.898337,0.898337
228.379863946,0.857565,0.857565
228.385668934,0.813707,0.813707
228.391473923,0.428063,0.429502,0.857565
228.397278912,0.857565,0.857565
228.403083900,0.857565,0.857565
228.408888889,0.857565,0.857565
228.414693878,0.359125,0.361942,0.721068
228.420498866,0.721067,0.721067
228.426303855,0.813707,0.813707
228.432108844,0.767893,0.767893
228.437913832,0.898337,0.898337
228.443718821,0.934682,0.934682
228.449523810,0.898337,0.898337
228.455328798,0.965021,0.965021
228.461133787,0.898337,0.898337
228.466938776,0.857565,0.857565
228.472743764,0.857565,0.857565
228.478548753,0.767893,0.767893
228.484353741,0.537298,0.537298
228.490158730,0.581667,0.581667
228.495963719,0.537298,0.537298
228.501768707,0.344087,0.344087
228.507573696,0.205702,0.205702
228.513378685,0.116559,0.116559
228.519183673,0.0639263,0.0639263
228.524988662,0.0502019,0.0502019
228.530793651,0.0639263,0.0639263
228.536598639,0.0814503,0.0814503
228.542403628,0.0814503,0.0814503
228.548208617,0.147076,0.147076
228.554013605,0.091875,0.091875
228.559818594,0.0639263,0.0639263
228.565623583,0.0208742,0.0208742
228.571428571,0.01,0.01
228.577233560,0.01,0.01
228.583038549,0.01,0.01
228.588843537,0.0100031,1.17187e-6,0.0100043
228.594648526,0.0352638,0.0352638
228.600453515,0.0814503,0.0814503
228.606258503,0.103542,0.103542
228.612063492,0.0814503,0.0814503
228.617868481,0.0190862,0.0190862
228.623673469,0.0001365,0.0101338,0.0102703
228.629478458,0.0101168,0.0101168
228.635283447,0.0107435,0.0107435
228.641088435,0.0208742,0.0208742
228.646893424,0.0639213,4.99908e-6,0.0639263
228.652698413,0.131033,0.131033
228.658503401,2.99821e-6,2.99821e-6,4.99701e-6,0.0282159,0.0282269
228.664308390,0.044547,0.044547
228.670113379,0.014253,0.014253
228.675918367,0.0100337,0.0100337
228.681723356,0.010001,0.010001
228.687528345,0
228.693333333,0.01,0.01
228.699138322,0.01,0.01
228.704943311,0
228.710748299,0.0100337,0.0100337
228.716553288,0.01,0.01
228.722358277,0.01,0.01
228.728163265,2.04e-6,8.16e-6,6.8e-7,0.0100228,0.0100337
228.733968254,4.75949e-6,2.97468e-6,5.94937e-7,2.97468e-6,2.97468e-6,2.97468e-6,1.78481e-6,0.0100275,0.0100465
228.739773243,6.56818e-6,7.72727e-7,1.15909e-6,4.63636e-6,0.0100128,4.47831e-7,2.53771e-6,0.010029
228.745578231,9.88034e-6,1.45299e-6,2.90598e-7,6.97436e-6,4.94017e-6,5.81197e-7,0.0100095,0.0100337
228.751383220,8.57143e-7,0.0100022,6.53061e-7,8.16326e-8,6.53061e-7,0.0100045
228.757188209,1.09617e-5,7.73771e-6,2.57924e-6,3.22404e-7,1.61202e-6,3.86885e-6,3.80437e-5,1.09617e-5,0.0100369,8.31557e-7,1.03945e-7,3.11834e-7,0.0101142
228.762993197,2.59204e-5,2.59204e-5,0.0103199,2.4332e-6,1.42951e-5,1.03411e-5,2.4332e-6,1.97698e-5,1.42951e-5,6.083e-7,1.52075e-6,7.2996e-6,2.67652e-5,1.42951e-5,2.4332e-6,6.083e-7,0.0104888
228.768798186,0.010331,2.49937e-7,1.49962e-6,9.38515e-5,2.99925e-6,4.43639e-5,4.43639e-5,8.12297e-6,1.09972e-5,2.99925e-6,6.24843e-7,1.24969e-7,4.24894e-6,9.9975e-7,2.12447e-6,0.0105486
228.774603175,0.0100334,1.65663e-7,8.28316e-8,7.28918e-6,2.48495e-7,1.65663e-7,8.28316e-8,2.81628e-6,2.48495e-7,7.28918e-6,5.38406e-6,4.14158e-7,0.0100576
228.780408163,1.68702e-5,0.0100317,4.92396e-7,4.18536e-6,4.92396e-7,1.96958e-6,7.38593e-7,0.0100564
228.786213152,8.97959e-7,0.0100781,6.45065e-6,8.06331e-7,0.0100863
228.792018141,1.75281e-5,0.0100468,0.0100644
228.797823129,8.94737e-7,0.010015,8.00554e-7,0.0100167
228.803628118,6.31579e-7,3.15789e-6,6.31579e-7,0.0100075,0.0100119
228.809433107,1.47826e-6,7.3913e-7,0.0100124,1.63894e-6,0.0100163
228.815238095,0.0100062,8.16635e-7,2.17769e-6,0.0100092
228.821043084,0.0100224,7.55556e-6,0.0100299
228.826848073,1.17073e-6,1.17073e-6,4.68293e-6,2.92683e-6,0.0100138,0.0100238
228.832653061,5.60335e-6,9.88827e-7,1.54916e-5,5.60335e-6,6.59218e-7,7.91061e-6,2.14246e-5,2.14246e-5,0.0100377,0.0101168
228.838458050,1.94656e-6,3.42595e-5,0.0101756,1.51565e-7,9.8517e-6,4.54694e-7,7.57823e-7,1.51565e-7,7.57823e-7,7.12353e-6,1.33377e-5,7.12353e-6,3.15254e-5,2.37956e-5,0.0103068
228.844263039,4.35025e-6,0.000308868,0.0130233,6.05589e-6,2.57375e-5,6.05589e-6,6.05589e-6,3.78493e-6,6.05589e-6,3.55783e-5,3.55783e-5,0.0134614
228.850068027,1.44946e-5,6.0394e-7,0.0108944,0.000347236,2.91795e-6,0.0112596
228.855873016,2.11878e-5,0.000313403,0.0124989,7.79379e-7,0.0128343
228.861678005,0.0100337,0.0100337
228.867482993,3.07692e-6,0.0100048,0.0100079
228.873287982,0.0100094,3.84e-6,1.92e-6,0.0100152
228.879092971,2.89836e-5,0.0101752,1.45337e-6,0.0102057
228.884897959,0.0100219,1.70414e-6,0.0100236
228.890702948,0.01,0.01
228.896507937,0.01,0.01
228.902312925,0
228.908117914,0.01,0.01
228.913922902,0
228.919727891,0.010003,0.010003
228.925532880,6.86939e-5,0.0103538,1.46245e-5,7.31227e-6,3.04678e-6,0.0104475
228.931337868,0.010003,0.010003
228.937142857,0.01,0.01
228.942947846,0
228.948752834,0
228.954557823,0
228.960362812,0
228.966167800,0
228.971972789,0
228.977777778,0
228.983582766,0
228.989387755,0
228.995192744,0
229.000997732,0
229.006802721,0
229.012607710,9.23077e-7,0.010011,0.0100119
229.018412698,9.88764e-7,0.0100861,0.0100871
229.024217687,0.0100022,5.625e-7,0.0100028
229.030022676,9.23597e-7,0.000145005,3.14023e-5,0.0121205,0.0122978
229.035827664,2.44548e-6,0.0100756,2.39215e-7,2.1051e-5,4.78431e-7,2.39215e-7,1.5549e-5,4.78431e-7,0.0101161
229.041632653,0.0101876,1.16403e-5,9.70026e-7,3.8801e-6,9.70026e-7,1.64904e-5,2.27956e-5,9.70026e-7,0.0102454
229.047437642,8.63711e-5,7.31959e-7,5.85567e-6,0.0102563,1.60729e-6,0.0103509
229.053242630,0.0100063,6.4e-7,6.4e-7,0.0100076
229.059047619,7.03448e-6,0.0100098,0.0100168
229.064852608,0.01,0.01
229.070657596,0.0100337,0.0100337
229.076462585,0.0100049,1.89349e-6,0.0100067
229.082267574,0.010002,0.010002
229.088072562,0.010003,0.010003
229.093877551,0.0100095,1.92e-6,0.0100114
229.099682540,0.010016,5.50367e-6,2.75183e-6,2.2932e-7,0.0100245
